loan_id,len,syll,lex,sent,flesch,kincaid,gunning
1131,571.0,144.0,109.0,10.0,85.79,4.0,6.19
6927,671.0,169.0,116.0,7.0,63.09,8.6,8.71
3158,430.0,112.0,70.0,4.0,53.71,10.1,12.71
3188,1575.0,386.0,300.0,12.0,71.48,9.5,11.07
4590,1184.0,288.0,223.0,11.0,76.25,7.7,9.91
7006,632.0,158.0,122.0,6.0,76.25,7.7,10.09
6145,910.0,222.0,162.0,7.0,64.95,9.9,11.46
356,793.0,196.0,153.0,10.0,81.33,5.7,8.73
6811,684.0,172.0,114.0,6.0,60.65,9.5,11.46
564,1589.0,405.0,288.0,14.0,67.49,9.0,10.6
3789,505.0,126.0,90.0,4.0,65.56,9.7,11.67
6026,410.0,103.0,81.0,6.0,83.15,5.0,5.89
2609,611.0,148.0,114.0,8.0,82.34,5.3,7.47
2128,1024.0,252.0,175.0,12.0,73.58,6.6,9.04
1769,1110.0,266.0,193.0,10.0,68.81,8.5,9.59
2289,724.0,185.0,141.0,10.0,82.54,5.2,7.63
1190,238.0,61.0,47.0,3.0,80.92,5.9,7.98
3513,604.0,152.0,114.0,5.0,73.71,8.6,11.23
5736,513.0,126.0,90.0,6.0,73.17,6.8,8.67
7163,673.0,167.0,116.0,7.0,71.55,7.4,9.74
2349,892.0,217.0,166.0,9.0,78.18,6.9,8.81
2220,1026.0,241.0,182.0,11.0,80.11,6.2,7.7
5968,719.0,177.0,138.0,8.0,79.3,6.5,8.66
2485,763.0,194.0,129.0,6.0,58.11,10.5,12.32
7672,633.0,158.0,114.0,6.0,69.11,8.3,9.71
6729,730.0,198.0,121.0,8.0,56.15,9.2,11.0
607,2168.0,523.0,391.0,16.0,72.09,9.3,11.29
776,1119.0,274.0,203.0,11.0,78.08,7.0,9.37
2486,392.0,102.0,67.0,3.0,57.3,10.8,13.1
6735,725.0,177.0,125.0,8.0,72.56,7.0,8.8
803,809.0,203.0,156.0,10.0,81.02,5.8,8.8
3898,1380.0,344.0,249.0,14.0,70.33,7.9,9.69
2698,684.0,170.0,121.0,6.0,67.89,8.8,11.72
7344,1282.0,311.0,236.0,13.0,78.38,6.8,9.14
2912,710.0,171.0,124.0,5.0,63.22,10.6,12.5
2169,1059.0,257.0,194.0,10.0,77.16,7.3,9.41
6714,627.0,159.0,107.0,6.0,61.87,9.1,10.48
1860,887.0,228.0,161.0,6.0,61.19,11.4,13.2
2591,1000.0,245.0,164.0,11.0,64.81,7.9,9.37
1912,1194.0,305.0,211.0,14.0,73.07,6.8,10.4
6154,2154.0,537.0,369.0,18.0,59.13,10.1,10.48
6676,641.0,162.0,118.0,6.0,68.4,8.6,10.93
1702,557.0,136.0,104.0,4.0,70.47,9.9,11.94
1743,1237.0,318.0,230.0,15.0,72.87,6.9,8.73
6284,707.0,173.0,129.0,6.0,75.03,8.1,10.77
6360,753.0,189.0,131.0,10.0,75.1,6.0,9.21
1305,715.0,173.0,131.0,12.0,85.79,4.0,5.89
5660,588.0,152.0,107.0,8.0,74.79,6.2,6.86
6981,516.0,133.0,91.0,5.0,61.46,9.2,10.36
173,902.0,227.0,160.0,10.0,72.16,7.2,10.4
1560,1735.0,420.0,309.0,12.0,62.21,11.0,12.26
6333,670.0,172.0,118.0,8.0,64.91,7.9,8.97
3677,504.0,122.0,89.0,6.0,73.37,6.7,9.07
7906,1599.0,378.0,276.0,13.0,66.88,9.2,11.09
6710,991.0,257.0,167.0,10.0,62.98,8.6,12.67
7973,824.0,206.0,131.0,8.0,54.83,9.7,11.45
924,541.0,135.0,96.0,8.0,76.22,5.6,6.05
7090,943.0,248.0,162.0,8.0,59.33,10.0,10.59
2559,873.0,232.0,161.0,12.0,74.79,6.2,8.09
5805,1034.0,254.0,193.0,15.0,83.76,4.8,6.4
3222,1298.0,317.0,223.0,9.0,63.22,10.6,12.97
4785,646.0,161.0,112.0,6.0,69.41,8.2,9.62
7850,2264.0,541.0,417.0,25.0,79.9,6.3,8.6
5781,962.0,241.0,188.0,11.0,79.5,6.4,7.9
2171,402.0,106.0,71.0,3.0,55.88,11.4,12.3
168,1817.0,463.0,319.0,16.0,59.74,9.9,10.47
2869,574.0,138.0,100.0,9.0,77.13,5.3,6.44
74,1069.0,262.0,191.0,9.0,66.88,9.2,12.04
1369,997.0,255.0,191.0,10.0,77.47,7.2,9.32
3066,800.0,199.0,132.0,8.0,63.19,8.5,9.63
145,1417.0,367.0,261.0,16.0,71.85,7.3,8.51
1320,859.0,216.0,158.0,14.0,76.93,5.3,7.3
4560,401.0,100.0,74.0,5.0,73.37,6.7,7.0
2696,548.0,140.0,94.0,5.0,60.85,9.4,10.5
5078,206.0,54.0,42.0,4.0,86.2,3.8,6.1
3376,1396.0,367.0,223.0,13.0,54.02,10.0,10.83
5563,970.0,249.0,171.0,15.0,68.36,6.6,8.07
2189,959.0,238.0,167.0,10.0,71.44,7.4,9.79
868,162.0,45.0,36.0,3.0,84.68,4.4,5.91
5161,992.0,254.0,189.0,12.0,80.82,5.9,8.65
5305,501.0,120.0,99.0,6.0,88.57,5.0,7.81
3048,770.0,191.0,122.0,7.0,53.81,10.1,11.88
1372,155.0,42.0,31.0,2.0,72.66,7.0,6.2
6702,705.0,169.0,118.0,7.0,71.24,7.5,10.49
4522,584.0,146.0,110.0,6.0,78.28,6.9,9.14
1762,725.0,167.0,127.0,6.0,75.34,8.0,10.37
5871,512.0,128.0,87.0,4.0,57.81,10.6,13.32
7903,1429.0,364.0,255.0,14.0,69.92,8.0,9.95
7276,1103.0,278.0,187.0,8.0,56.18,11.2,12.14
2718,1254.0,317.0,229.0,12.0,69.01,8.4,9.91
2866,643.0,162.0,125.0,8.0,81.02,5.8,7.52
1832,512.0,127.0,91.0,7.0,75.2,6.0,7.4
3909,913.0,237.0,175.0,9.0,68.7,8.5,10.27
2415,613.0,156.0,115.0,4.0,59.16,12.2,13.61
1255,158.0,45.0,35.0,3.0,84.98,4.3,4.68
4542,667.0,165.0,129.0,9.0,82.34,5.3,6.96
570,770.0,204.0,140.0,12.0,68.06,6.7,8.11
6377,469.0,121.0,88.0,6.0,73.47,6.7,8.61
720,1489.0,376.0,250.0,16.0,64.1,8.2,9.44
987,775.0,193.0,149.0,10.0,81.73,5.6,7.3
708,1157.0,283.0,194.0,9.0,58.01,10.5,11.11
2506,747.0,186.0,127.0,10.0,67.04,7.1,9.17
717,1301.0,325.0,220.0,13.0,62.78,8.7,10.21
1269,179.0,49.0,39.0,3.0,83.66,4.8,6.23
6822,515.0,133.0,88.0,5.0,62.07,9.0,11.13
20,1048.0,266.0,185.0,10.0,69.62,8.1,10.64
4221,795.0,199.0,145.0,10.0,73.68,6.6,7.73
3616,931.0,230.0,151.0,10.0,64.61,8.0,10.54
6371,597.0,148.0,105.0,5.0,67.08,9.1,11.07
3354,1532.0,382.0,262.0,16.0,63.29,8.5,8.7
4897,670.0,170.0,120.0,6.0,68.1,8.7,11.67
4708,1212.0,295.0,238.0,15.0,89.18,4.8,7.7
3234,1131.0,267.0,206.0,12.0,79.4,6.5,9.02
5904,1113.0,273.0,198.0,10.0,68.3,8.7,10.14
1582,1138.0,284.0,212.0,10.0,75.34,8.0,10.18
5759,646.0,155.0,112.0,8.0,74.19,6.4,8.1
6518,550.0,134.0,103.0,5.0,75.95,7.8,10.57
1355,1186.0,294.0,215.0,14.0,72.76,6.9,8.21
1747,925.0,224.0,176.0,9.0,76.96,7.4,10.11
6662,580.0,150.0,98.0,8.0,67.45,6.9,9.0
769,606.0,159.0,112.0,8.0,74.19,6.4,8.1
7280,1123.0,281.0,209.0,9.0,73.31,8.8,11.58
6562,947.0,237.0,171.0,9.0,69.11,8.3,10.64
2036,721.0,181.0,131.0,9.0,73.58,6.6,8.28
5640,546.0,132.0,86.0,7.0,67.45,6.9,8.64
736,1195.0,296.0,220.0,13.0,79.7,6.3,8.94
1161,764.0,193.0,151.0,11.0,82.95,5.1,7.07
5341,698.0,178.0,128.0,8.0,72.16,7.2,8.9
6424,643.0,165.0,119.0,6.0,68.3,8.7,10.61
2576,1330.0,324.0,229.0,17.0,74.69,6.2,8.37
3921,615.0,148.0,118.0,6.0,76.86,7.4,8.9
5643,444.0,108.0,79.0,7.0,76.93,5.3,5.53
4077,1081.0,269.0,214.0,11.0,77.06,7.4,9.3
6334,705.0,167.0,123.0,9.0,74.49,6.3,7.43
7952,1422.0,356.0,257.0,13.0,68.3,8.7,10.88
6623,1225.0,285.0,221.0,14.0,80.82,5.9,8.13
7541,697.0,175.0,135.0,8.0,79.7,6.3,8.83
5586,607.0,147.0,112.0,8.0,82.65,5.2,6.67
7735,1097.0,261.0,191.0,11.0,70.73,7.7,9.89
6677,633.0,163.0,110.0,7.0,64.0,8.2,9.92
5796,902.0,232.0,165.0,10.0,71.65,7.4,9.02
7796,839.0,211.0,147.0,7.0,67.08,9.1,11.94
3204,801.0,207.0,135.0,9.0,64.71,8.0,9.85
3139,479.0,121.0,89.0,4.0,65.76,9.6,10.72
4675,813.0,204.0,148.0,8.0,69.62,8.1,9.29
6666,1046.0,263.0,184.0,12.0,72.87,6.9,9.16
2373,1124.0,285.0,208.0,12.0,70.84,7.7,9.42
1660,1150.0,274.0,199.0,11.0,70.02,8.0,9.25
4450,629.0,159.0,122.0,7.0,79.19,6.5,8.6
6349,493.0,116.0,84.0,6.0,74.19,6.4,7.5
6773,738.0,189.0,127.0,7.0,61.56,9.2,11.33
7216,533.0,128.0,84.0,7.0,67.76,6.8,7.18
2965,1958.0,474.0,342.0,18.0,69.11,8.3,10.41
5010,99.0,28.0,22.0,3.0,89.45,2.6,2.92
6686,618.0,149.0,111.0,6.0,78.08,7.0,8.84
921,608.0,148.0,110.0,10.0,85.69,4.0,6.58
4672,1245.0,305.0,240.0,16.0,81.63,5.6,7.5
7298,1293.0,320.0,235.0,16.0,73.47,6.7,7.92
2861,931.0,226.0,162.0,11.0,73.47,6.7,8.84
2614,1109.0,259.0,184.0,12.0,72.87,6.9,8.29
2315,398.0,100.0,70.0,7.0,78.25,4.8,7.43
7373,750.0,181.0,141.0,9.0,80.92,5.9,7.7
516,1208.0,314.0,219.0,15.0,73.58,6.6,9.31
1219,172.0,47.0,36.0,3.0,84.68,4.4,7.02
7403,929.0,226.0,180.0,9.0,76.56,7.6,8.89
796,153.0,42.0,32.0,2.0,80.62,6.0,7.65
6503,760.0,186.0,136.0,9.0,73.07,6.8,8.39
39,1840.0,480.0,339.0,17.0,68.2,8.7,11.15
1587,1509.0,376.0,264.0,14.0,69.21,8.3,9.68
7802,676.0,162.0,126.0,6.0,75.54,7.9,9.99
6059,941.0,224.0,166.0,9.0,78.18,6.9,9.29
5570,1055.0,270.0,199.0,11.0,70.02,8.0,9.85
2518,943.0,239.0,165.0,10.0,71.65,7.4,9.99
1864,726.0,181.0,121.0,8.0,64.61,8.0,9.35
7128,734.0,186.0,129.0,6.0,66.57,9.3,12.01
1234,607.0,150.0,117.0,8.0,82.04,5.4,7.21
6918,688.0,165.0,116.0,5.0,64.85,10.0,11.35
2836,1365.0,345.0,257.0,9.0,67.83,10.9,13.46
5203,824.0,201.0,159.0,10.0,80.72,6.0,7.62
7141,721.0,174.0,139.0,5.0,68.64,10.6,12.27
2489,526.0,138.0,94.0,5.0,60.85,9.4,10.5
5713,1476.0,369.0,263.0,14.0,69.31,8.3,10.11
468,1023.0,259.0,194.0,12.0,80.41,6.1,8.34
4636,506.0,127.0,92.0,6.0,72.87,6.9,7.86
1915,966.0,236.0,179.0,9.0,76.66,7.5,9.97
1159,1006.0,254.0,193.0,12.0,80.51,6.0,7.68
1340,788.0,193.0,150.0,8.0,77.77,7.1,9.12
7138,811.0,207.0,140.0,7.0,59.64,9.9,10.86
4574,628.0,159.0,118.0,7.0,79.7,6.3,9.47
5768,877.0,212.0,159.0,12.0,83.36,4.9,7.08
3589,811.0,195.0,142.0,8.0,70.33,7.9,9.94
2516,1106.0,273.0,192.0,11.0,70.63,7.8,9.92
3601,877.0,218.0,155.0,7.0,65.96,9.5,11.42
7412,667.0,172.0,113.0,6.0,60.85,9.4,12.48
5651,606.0,154.0,102.0,8.0,66.94,7.1,8.26
6609,1093.0,280.0,186.0,10.0,61.06,9.4,11.53
1615,1061.0,265.0,192.0,11.0,70.63,7.8,9.5
5428,484.0,122.0,87.0,6.0,73.68,6.6,7.64
6839,639.0,166.0,118.0,7.0,71.24,7.5,9.81
7170,559.0,145.0,94.0,6.0,64.0,8.2,10.11
5426,451.0,109.0,78.0,5.0,72.56,7.0,8.29
2435,824.0,216.0,156.0,13.0,76.22,5.6,7.11
648,1244.0,318.0,210.0,13.0,63.49,8.4,10.48
6635,875.0,214.0,143.0,7.0,59.23,10.1,12.36
5955,689.0,169.0,118.0,8.0,73.37,6.7,9.31
7184,777.0,194.0,134.0,7.0,69.01,8.4,10.63
5875,505.0,122.0,86.0,5.0,70.94,7.6,9.21
5021,192.0,54.0,42.0,3.0,82.65,5.2,6.55
979,879.0,213.0,164.0,11.0,81.73,5.6,7.67
5151,917.0,232.0,153.0,9.0,62.68,8.7,10.72
3568,641.0,172.0,116.0,6.0,60.35,9.6,12.55
2589,885.0,222.0,149.0,11.0,66.23,7.4,9.16
3241,1031.0,268.0,176.0,9.0,60.04,9.8,11.7
4371,854.0,212.0,156.0,10.0,72.56,7.0,8.8
7364,772.0,187.0,139.0,7.0,76.66,7.5,10.55
1774,1152.0,299.0,204.0,10.0,59.23,10.1,10.91
7371,620.0,154.0,114.0,7.0,71.85,7.3,7.57
396,859.0,215.0,160.0,10.0,80.62,6.0,8.65
2908,1815.0,446.0,319.0,20.0,72.16,7.2,8.41
2883,1062.0,266.0,172.0,8.0,58.11,10.5,12.79
1005,1196.0,298.0,213.0,13.0,71.75,7.3,9.75
7017,744.0,192.0,127.0,7.0,61.56,9.2,11.65
7733,834.0,203.0,145.0,7.0,67.38,9.0,11.87
2026,478.0,112.0,88.0,5.0,78.99,6.6,8.4
3606,508.0,119.0,98.0,7.0,91.11,4.0,6.01
3003,715.0,191.0,121.0,5.0,46.91,12.7,13.32
2127,1105.0,278.0,189.0,11.0,62.48,8.8,10.9
3391,1376.0,345.0,242.0,14.0,70.84,7.7,9.23
5149,769.0,200.0,134.0,8.0,62.88,8.7,10.0
5990,1031.0,259.0,196.0,16.0,84.37,4.5,6.35
6019,621.0,153.0,104.0,4.0,53.55,12.3,13.86
3033,749.0,190.0,131.0,5.0,53.34,12.3,13.84
6080,1083.0,272.0,202.0,12.0,79.8,6.3,8.7
4262,801.0,202.0,142.0,9.0,72.36,7.1,9.42
1163,814.0,204.0,155.0,9.0,79.4,6.5,7.91
3380,1461.0,372.0,241.0,9.0,52.73,12.6,13.71
7912,1019.0,266.0,187.0,9.0,67.28,9.0,10.25
7379,1088.0,261.0,195.0,11.0,78.89,6.7,9.34
6856,881.0,221.0,162.0,8.0,67.79,8.8,9.6
6887,1073.0,265.0,183.0,10.0,69.82,8.1,9.51
2033,952.0,229.0,171.0,11.0,81.12,5.8,7.84
6837,815.0,213.0,151.0,9.0,71.34,7.5,9.1
2498,915.0,222.0,167.0,18.0,87.42,3.4,5.4
5814,1024.0,252.0,184.0,9.0,67.69,8.9,9.9
3883,753.0,184.0,136.0,9.0,73.07,6.8,8.39
7966,1372.0,331.0,251.0,19.0,83.46,4.9,6.87
1683,1421.0,370.0,242.0,8.0,49.18,13.9,15.1
4962,195.0,48.0,38.0,3.0,83.96,4.7,6.13
6300,895.0,230.0,150.0,7.0,58.21,10.5,12.56
2216,1634.0,406.0,301.0,14.0,75.03,8.1,9.66
689,271.0,74.0,51.0,3.0,62.68,8.7,9.15
1031,1158.0,276.0,217.0,13.0,79.9,6.3,8.34
4458,598.0,157.0,111.0,6.0,69.62,8.1,11.0
1600,556.0,132.0,105.0,7.0,81.63,5.6,7.52
3830,563.0,133.0,100.0,7.0,82.34,5.3,8.92
2597,880.0,215.0,150.0,10.0,73.17,6.8,8.13
2203,1567.0,399.0,282.0,18.0,72.46,7.1,8.83
1035,721.0,186.0,135.0,10.0,74.69,6.2,7.47
7953,1298.0,306.0,241.0,20.0,84.57,4.5,6.5
3318,1042.0,257.0,174.0,8.0,57.81,10.6,11.71
3251,691.0,164.0,118.0,7.0,71.24,7.5,9.13
7137,630.0,155.0,108.0,5.0,66.47,9.4,11.23
6321,632.0,152.0,107.0,7.0,72.87,6.9,8.74
2822,803.0,211.0,139.0,4.0,44.61,15.7,17.66
2676,453.0,116.0,84.0,3.0,59.98,11.8,14.06
2023,429.0,111.0,79.0,5.0,72.36,7.1,10.37
997,801.0,200.0,162.0,11.0,90.39,4.3,6.62
5775,693.0,168.0,117.0,7.0,71.44,7.4,9.42
3079,1222.0,306.0,203.0,13.0,64.1,8.2,9.98
3332,1756.0,456.0,308.0,18.0,62.58,8.8,9.83
3911,737.0,186.0,136.0,8.0,71.14,7.6,8.86
7158,882.0,216.0,171.0,6.0,67.93,10.9,13.04
1512,994.0,253.0,184.0,8.0,65.05,9.9,11.59
5704,850.0,218.0,156.0,8.0,68.6,8.5,10.62
4791,624.0,149.0,114.0,8.0,82.34,5.3,7.47
3205,777.0,193.0,127.0,7.0,61.56,9.2,11.02
5070,260.0,71.0,49.0,5.0,78.45,4.8,6.37
5960,1049.0,249.0,173.0,8.0,66.47,9.4,11.88
2456,491.0,124.0,87.0,5.0,70.73,7.7,9.72
1406,987.0,246.0,177.0,7.0,62.72,10.8,12.38
3334,2260.0,530.0,384.0,29.0,75.0,6.1,7.57
2230,1118.0,271.0,198.0,12.0,71.65,7.4,9.23
757,534.0,142.0,103.0,7.0,73.47,6.7,7.43
1520,933.0,229.0,181.0,9.0,76.45,7.6,9.59
7656,787.0,211.0,121.0,6.0,42.51,12.3,13.7
7592,1376.0,356.0,247.0,12.0,67.49,9.0,11.96
6275,655.0,160.0,118.0,7.0,71.24,7.5,9.13
3624,582.0,148.0,106.0,8.0,74.9,6.1,7.21
6943,582.0,143.0,96.0,6.0,63.7,8.4,9.73
6872,559.0,143.0,100.0,6.0,71.44,7.4,9.88
5953,887.0,221.0,164.0,9.0,78.38,6.8,9.72
5339,589.0,156.0,102.0,8.0,66.94,7.1,7.87
4343,639.0,168.0,111.0,8.0,65.83,7.5,9.16
2403,554.0,142.0,94.0,4.0,56.08,11.3,14.08
481,1077.0,272.0,196.0,14.0,74.19,6.4,7.84
5258,535.0,138.0,103.0,6.0,79.4,6.5,9.6
203,1030.0,261.0,187.0,11.0,71.14,7.6,9.37
1133,412.0,102.0,80.0,5.0,80.62,6.0,7.9
5920,1037.0,262.0,174.0,8.0,57.81,10.6,13.09
3456,528.0,139.0,101.0,6.0,71.34,7.5,9.49
981,898.0,226.0,167.0,13.0,75.4,5.9,7.52
2271,561.0,143.0,100.0,4.0,63.02,10.7,13.2
2683,872.0,233.0,153.0,8.0,60.55,9.6,11.82
1149,353.0,90.0,69.0,4.0,79.3,6.5,9.24
6522,790.0,196.0,144.0,9.0,72.16,7.2,8.9
7273,1187.0,295.0,197.0,9.0,57.71,10.7,11.6
4989,1035.0,262.0,191.0,14.0,74.59,6.2,7.12
4744,949.0,233.0,159.0,9.0,61.97,9.0,10.1
882,820.0,201.0,150.0,11.0,83.05,5.1,7.84
6787,689.0,172.0,119.0,9.0,75.0,6.1,7.97
1095,181.0,48.0,39.0,3.0,92.12,3.6,5.2
2300,478.0,118.0,87.0,5.0,70.73,7.7,8.34
195,929.0,229.0,174.0,10.0,79.19,6.5,8.34
1122,867.0,216.0,159.0,11.0,73.68,6.6,7.31
6492,777.0,194.0,140.0,10.0,74.19,6.4,8.46
6346,712.0,186.0,133.0,10.0,74.9,6.1,6.82
2141,932.0,239.0,171.0,11.0,72.66,7.0,9.01
181,826.0,204.0,155.0,10.0,81.12,5.8,8.01
6869,557.0,139.0,95.0,4.0,55.78,11.4,12.47
711,873.0,209.0,140.0,9.0,64.1,8.2,9.95
2102,613.0,158.0,110.0,8.0,74.39,6.3,9.88
5973,372.0,92.0,65.0,4.0,71.85,7.3,9.6
5874,652.0,170.0,111.0,5.0,57.4,10.8,14.29
4446,635.0,160.0,115.0,7.0,71.75,7.3,9.34
2423,1003.0,248.0,181.0,10.0,70.02,8.0,9.01
5049,603.0,154.0,110.0,8.0,74.39,6.3,7.7
2515,979.0,252.0,176.0,10.0,70.53,7.8,9.54
1012,582.0,134.0,104.0,9.0,85.08,4.3,5.79
1957,896.0,225.0,157.0,8.0,68.5,8.6,10.64
1172,671.0,160.0,120.0,8.0,81.63,5.6,7.0
1465,661.0,154.0,123.0,7.0,78.99,6.6,7.37
2305,910.0,221.0,166.0,10.0,80.01,6.2,8.09
905,791.0,191.0,137.0,9.0,72.97,6.9,8.71
4813,430.0,108.0,79.0,6.0,75.0,6.1,7.31
149,1744.0,431.0,330.0,13.0,71.07,9.7,11.37
6971,670.0,168.0,118.0,5.0,64.44,10.1,11.81
591,1386.0,329.0,251.0,19.0,83.46,4.9,6.4
4610,1130.0,277.0,206.0,9.0,73.61,8.7,11.1
877,1238.0,304.0,221.0,16.0,74.39,6.3,8.42
6155,515.0,124.0,94.0,6.0,80.92,5.9,7.98
1205,1181.0,308.0,211.0,16.0,66.54,7.3,10.02
4986,565.0,145.0,96.0,6.0,63.7,8.4,10.15
6779,666.0,175.0,115.0,6.0,60.45,9.6,10.81
7150,645.0,156.0,122.0,5.0,72.09,9.3,11.73
2326,926.0,231.0,170.0,11.0,72.66,7.0,8.08
1521,834.0,211.0,157.0,10.0,80.92,5.9,8.83
282,839.0,215.0,152.0,8.0,69.11,8.3,11.28
3402,1396.0,369.0,239.0,11.0,57.91,10.6,11.86
440,714.0,174.0,127.0,9.0,74.08,6.4,7.53
5670,899.0,222.0,159.0,6.0,61.5,11.3,13.87
213,1048.0,268.0,195.0,12.0,71.85,7.3,8.57
7001,780.0,196.0,142.0,7.0,67.79,8.8,10.37
5934,781.0,192.0,132.0,5.0,53.14,12.4,14.5
2218,532.0,135.0,94.0,4.0,64.54,10.1,11.95
3327,478.0,120.0,85.0,5.0,71.14,7.6,10.56
833,756.0,192.0,143.0,11.0,83.66,4.8,6.32
6818,676.0,173.0,120.0,6.0,68.1,8.7,11.0
2548,859.0,211.0,150.0,9.0,71.44,7.4,9.08
2825,1007.0,256.0,174.0,6.0,50.5,13.4,15.05
1135,451.0,112.0,79.0,5.0,72.36,7.1,9.86
535,781.0,202.0,143.0,10.0,73.88,6.5,7.96
2675,583.0,153.0,99.0,4.0,54.76,11.8,15.58
6789,543.0,143.0,96.0,7.0,66.03,7.5,8.4
6293,627.0,150.0,122.0,8.0,89.79,4.5,6.78
413,261.0,66.0,55.0,3.0,86.74,5.7,7.32
6924,746.0,188.0,125.0,6.0,58.82,10.2,12.48
37,1000.0,254.0,188.0,11.0,71.04,7.6,8.75
2891,1089.0,265.0,191.0,7.0,60.69,11.6,14.06
432,662.0,161.0,121.0,9.0,83.25,5.0,6.68
1256,140.0,42.0,33.0,2.0,80.11,6.2,6.6
2805,1133.0,273.0,186.0,13.0,65.42,7.7,8.3
1799,1191.0,294.0,210.0,13.0,71.95,7.2,8.38
7323,927.0,226.0,163.0,13.0,75.71,5.8,7.21
7218,801.0,198.0,144.0,7.0,67.49,9.0,10.18
4007,835.0,202.0,157.0,8.0,76.96,7.4,9.37
2191,1449.0,358.0,270.0,15.0,78.59,6.8,8.68
4910,629.0,156.0,114.0,8.0,73.88,6.5,7.47
4075,751.0,193.0,133.0,8.0,63.09,8.6,9.95
2011,784.0,197.0,144.0,8.0,70.13,8.0,9.98
5061,638.0,154.0,117.0,8.0,82.04,5.4,8.23
601,598.0,149.0,111.0,8.0,82.75,5.2,7.36
7501,760.0,187.0,121.0,7.0,62.38,8.9,10.89
246,607.0,146.0,106.0,8.0,74.9,6.1,7.21
1535,946.0,228.0,174.0,11.0,80.82,5.9,7.93
6548,791.0,193.0,128.0,6.0,58.32,10.4,12.58
801,198.0,53.0,42.0,4.0,86.2,3.8,4.2
462,864.0,226.0,158.0,10.0,72.36,7.1,7.33
2607,1071.0,270.0,190.0,10.0,69.11,8.3,10.34
5870,446.0,107.0,72.0,3.0,55.58,11.5,13.49
2442,702.0,168.0,126.0,10.0,84.07,4.7,7.9
2066,1562.0,385.0,292.0,8.0,59.81,14.0,15.97
4244,720.0,187.0,135.0,9.0,73.17,6.8,8.67
2291,949.0,238.0,177.0,11.0,80.51,6.0,9.15
724,1033.0,258.0,185.0,11.0,71.34,7.5,9.75
2205,567.0,146.0,102.0,3.0,53.89,14.2,17.52
2623,821.0,204.0,148.0,9.0,71.75,7.3,8.72
635,1024.0,248.0,179.0,10.0,70.23,7.9,9.39
557,308.0,75.0,56.0,3.0,77.87,7.0,9.62
7134,660.0,160.0,115.0,7.0,71.75,7.3,8.65
6308,430.0,98.0,74.0,6.0,84.37,4.5,7.08
2428,1301.0,307.0,236.0,14.0,79.7,6.3,8.79
789,201.0,54.0,42.0,3.0,82.65,5.2,6.55
1440,968.0,237.0,170.0,11.0,72.66,7.0,8.55
7449,687.0,170.0,120.0,7.0,71.04,7.6,10.17
5560,787.0,192.0,143.0,9.0,80.72,6.0,8.32
2986,607.0,157.0,103.0,5.0,59.03,10.1,11.74
7036,547.0,141.0,91.0,4.0,56.79,11.0,10.88
6,667.0,167.0,118.0,8.0,73.37,6.7,8.97
1238,431.0,104.0,81.0,6.0,83.15,5.0,6.39
2298,768.0,188.0,143.0,6.0,72.7,9.0,11.2
6985,538.0,130.0,94.0,6.0,72.46,7.1,8.41
1263,142.0,38.0,31.0,3.0,94.86,2.6,4.12
1494,890.0,210.0,172.0,11.0,89.48,4.7,7.87
5652,440.0,110.0,73.0,5.0,65.12,7.8,9.13
5604,559.0,141.0,107.0,8.0,83.25,5.0,6.48
75,1520.0,385.0,268.0,14.0,69.01,8.4,10.03
7064,331.0,76.0,60.0,4.0,81.63,5.6,8.0
841,888.0,228.0,164.0,13.0,75.61,5.8,7.48
4246,612.0,156.0,112.0,9.0,75.81,5.8,7.46
233,722.0,174.0,128.0,7.0,69.82,8.1,9.51
631,1242.0,301.0,210.0,13.0,71.95,7.2,10.48
1697,997.0,251.0,179.0,8.0,65.66,9.7,10.97
6766,476.0,117.0,83.0,5.0,71.55,7.4,8.09
7053,336.0,75.0,59.0,3.0,76.86,7.4,9.24
3189,763.0,199.0,127.0,7.0,53.1,10.3,11.65
7235,909.0,230.0,162.0,11.0,73.47,6.7,8.6
6619,786.0,195.0,131.0,9.0,65.12,7.8,8.89
7020,1309.0,339.0,224.0,10.0,57.2,10.8,12.35
5930,655.0,156.0,120.0,11.0,85.79,4.0,5.36
3963,782.0,189.0,135.0,7.0,68.81,8.5,9.2
3509,698.0,180.0,121.0,6.0,59.43,10.0,11.72
2450,1151.0,295.0,198.0,12.0,63.19,8.5,9.43
3013,1008.0,256.0,180.0,9.0,68.1,8.7,10.44
1136,520.0,123.0,102.0,8.0,92.32,3.6,6.3
2430,1344.0,334.0,244.0,14.0,70.73,7.7,9.09
5645,511.0,125.0,97.0,7.0,82.75,5.2,7.21
7967,1908.0,460.0,333.0,15.0,65.86,9.6,11.04
6594,786.0,189.0,141.0,8.0,78.99,6.6,9.03
7956,1732.0,433.0,321.0,19.0,79.7,6.3,8.63
5848,599.0,149.0,106.0,8.0,74.9,6.1,8.34
1803,1264.0,311.0,234.0,14.0,79.9,6.3,8.39
6560,1059.0,264.0,187.0,12.0,72.56,7.0,8.81
6021,921.0,234.0,144.0,5.0,42.24,14.5,16.52
3309,674.0,165.0,112.0,8.0,65.73,7.6,8.81
3757,719.0,177.0,122.0,8.0,64.41,8.1,10.05
2347,857.0,213.0,159.0,13.0,84.47,4.5,7.4
2810,595.0,147.0,109.0,10.0,85.79,4.0,6.56
5530,911.0,217.0,163.0,11.0,81.83,5.5,7.64
